age,study_hours_per_day,uses_ai,ai_usage_time_minutes,ai_dependency_score,ai_generated_content_percentage,ai_prompts_per_week,ai_ethics_score,last_exam_score,assignment_scores_avg,attendance_percentage,concept_understanding_score,study_consistency_index,improvement_rate,sleep_hours,social_media_hours,tutoring_hours,class_participation_score,final_score,passed,ai_usage_hours,ai_study_ratio,score_gap,performance_encoded,ai_tools_used_ChatGPT,ai_tools_used_Claude,ai_tools_used_Copilot,ai_tools_used_Gemini,ai_usage_purpose_Coding,ai_usage_purpose_Doubt Solving,ai_usage_purpose_Exam Prep,ai_usage_purpose_Homework,ai_usage_purpose_Notes,grade_level,performance_category
15,3.9,1,87,2,0,98,2,22,63.6,83.4,1,8.4,23.9,5.9,4.8,0.2,5,38.2,1.0,1.45,0.3717948717948718,16.200000000000003,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
20,3.9,1,172,3,93,27,9,36,95.6,45.7,7,7.7,-15.8,5.1,4.6,2.9,7,63.7,1.0,2.8666666666666667,0.7350427350427351,27.700000000000003,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1
20,0.8,1,36,8,78,8,9,24,51.7,97.6,7,1.5,25.5,5.7,5.8,4.8,6,37.3,1.0,0.6,0.7499999999999999,13.299999999999997,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0
17,3.8,0,150,5,44,115,1,79,37.1,44.3,1,2.8,22.8,5.0,0.3,2.9,1,53.5,1.0,2.5,0.6578947368421053,-25.5,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1
24,2.6,0,167,10,30,33,9,92,34.8,69.8,10,5.9,39.2,4.3,5.8,3.7,1,74.0,1.0,2.783333333333333,1.0705128205128205,-18.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1
22,4.6,0,170,4,36,58,5,89,83.8,78.7,8,2.7,-18.8,8.4,5.2,0.7,4,78.6,1.0,2.8333333333333335,0.6159420289855073,-10.400000000000006,2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,2
21,4.9,0,3,6,68,93,9,27,45.3,93.3,4,2.3,-5.4,5.2,0.7,2.9,1,32.3,1.0,0.05,0.01020408163265306,5.299999999999997,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0
14,3.5,1,81,6,42,16,5,63,99.9,56.2,8,1.1,-15.1,4.5,0.3,1.6,5,85.4,1.0,1.35,0.38571428571428573,22.400000000000006,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,2
14,0.5,0,14,7,84,32,10,45,97.4,56.1,9,9.8,36.0,6.5,0.1,3.5,4,70.6,1.0,0.23333333333333334,0.4666666666666667,25.599999999999994,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1
18,4.0,0,150,5,98,55,6,67,89.8,86.9,1,3.1,10.8,5.3,0.7,0.9,9,53.1,1.0,2.5,0.625,-13.899999999999999,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1
19,4.6,0,139,1,3,60,9,45,65.3,64.7,8,4.8,37.3,6.0,4.9,2.9,9,54.4,1.0,2.316666666666667,0.5036231884057972,9.399999999999999,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1
16,1.9,1,67,8,70,92,7,77,65.5,52.3,2,6.6,-10.7,8.8,2.2,2.6,6,48.4,1.0,1.1166666666666667,0.5877192982456141,-28.6,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,0
22,3.1,1,67,1,28,112,4,86,95.3,41.3,4,3.2,-0.2,4.9,3.7,3.6,5,69.0,1.0,1.1166666666666667,0.3602150537634409,-17.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1
23,5.8,0,179,4,99,36,6,77,50.8,84.7,4,8.3,18.3,5.5,2.4,3.3,9,57.2,1.0,2.9833333333333334,0.514367816091954,-19.799999999999997,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1
19,2.1,1,168,3,98,12,8,44,64.1,40.9,2,6.3,-3.5,6.6,3.4,3.7,5,42.9,1.0,2.8,1.3333333333333333,-1.1000000000000014,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0
17,1.7,1,104,3,95,28,5,34,58.2,78.3,1,7.2,35.3,6.1,1.7,4.6,5,30.4,1.0,1.7333333333333334,1.019607843137255,-3.6000000000000014,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0
20,1.7,0,58,6,10,39,4,30,55.1,65.7,2,2.4,6.3,4.5,5.4,2.9,10,38.3,1.0,0.9666666666666667,0.5686274509803921,8.299999999999997,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0
21,3.6,1,57,8,32,102,7,25,92.4,78.1,4,7.5,16.8,7.7,3.7,2.0,5,38.0,1.0,0.95,0.2638888888888889,13.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0
22,5.7,1,119,5,52,54,3,21,80.7,85.6,2,1.5,1.1,6.4,2.8,2.5,3,43.8,1.0,1.9833333333333334,0.347953216374269,22.799999999999997,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0
24,3.8,0,150,6,16,13,4,42,96.1,78.9,7,3.9,-7.5,5.3,1.7,3.5,4,71.9,1.0,2.5,0.6578947368421053,29.900000000000006,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1
19,2.2,1,128,6,11,7,7,26,35.0,67.9,1,4.9,27.9,7.9,1.8,1.2,8,31.2,1.0,2.1333333333333333,0.9696969696969696,5.199999999999999,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0
19,4.0,0,55,1,0,31,5,81,87.9,94.4,4,1.9,27.6,5.9,4.2,1.0,10,73.2,1.0,0.9166666666666666,0.22916666666666666,-7.799999999999997,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1
21,3.9,1,3,7,55,10,1,49,53.0,40.2,8,6.0,28.9,5.6,2.5,0.4,6,56.9,1.0,0.05,0.012820512820512822,7.899999999999999,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1
18,3.8,1,28,1,22,98,6,99,71.4,42.9,8,4.1,-0.2,7.8,3.4,2.0,5,68.3,1.0,0.4666666666666667,0.12280701754385966,-30.700000000000003,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1
16,1.4,1,16,7,6,68,9,20,79.3,69.2,1,2.2,31.3,4.6,5.9,0.4,5,41.1,1.0,0.26666666666666666,0.1904761904761905,21.1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0
16,4.0,1,176,8,77,49,10,96,39.9,54.8,5,3.6,-0.9,8.5,1.9,0.6,6,56.8,1.0,2.933333333333333,0.7333333333333333,-39.2,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1
19,2.9,0,50,4,40,36,3,55,82.4,65.8,9,6.2,1.7,4.2,2.5,4.4,9,74.0,1.0,0.8333333333333334,0.2873563218390805,19.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1
15,0.6,0,176,8,52,44,4,20,53.8,57.2,5,3.0,-2.0,4.7,1.9,3.0,6,41.5,1.0,2.933333333333333,0.4509803921568628,21.5,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0
19,3.5,1,23,6,6,68,10,41,49.5,53.9,5,5.2,5.8,5.2,0.5,4.8,6,50.4,1.0,0.38333333333333336,0.10952380952380954,9.399999999999999,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,1
19,5.9,0,43,6,77,65,2,81,63.0,95.4,6,7.2,-18.4,7.4,5.6,1.8,5,61.6,1.0,0.7166666666666667,0.12146892655367231,-19.4,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1
21,2.4,0,115,9,97,25,3,99,84.8,53.0,8,6.5,-5.0,7.4,4.5,1.8,5,76.6,1.0,1.9166666666666667,0.7986111111111112,-22.400000000000006,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2
20,5.8,1,168,6,65,29,5,63,58.6,45.5,7,7.9,-4.7,9.0,3.7,4.3,6,62.0,1.0,2.8,0.48275862068965514,-1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1
21,1.0,0,56,5,83,76,6,28,68.2,53.5,7,7.2,31.1,6.7,0.1,2.9,6,43.6,1.0,0.9333333333333333,0.9333333333333333,15.600000000000001,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0
22,4.5,1,31,10,80,37,2,57,46.7,65.6,7,5.4,21.6,8.1,5.0,2.8,7,47.3,1.0,0.5166666666666667,0.11481481481481483,-9.700000000000003,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0
19,1.1,0,158,10,73,112,2,41,52.3,53.4,1,5.7,-4.2,6.3,0.4,2.8,4,28.6,1.0,2.6333333333333333,0.4509803921568628,-12.399999999999999,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0
16,2.0,0,143,6,52,103,6,60,95.9,45.9,2,3.4,1.8,7.2,0.8,4.1,7,68.2,1.0,2.3833333333333333,1.1916666666666667,8.200000000000003,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1
23,3.6,1,159,8,4,26,1,21,94.3,56.1,5,9.4,37.8,4.3,0.5,3.4,6,48.1,1.0,2.65,0.736111111111111,27.1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0
16,3.8,0,107,9,96,80,2,20,92.1,94.4,5,9.1,15.8,8.1,0.9,0.9,5,49.9,1.0,1.7833333333333334,0.46929824561403516,29.9,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0
24,4.8,1,41,10,100,50,4,29,57.2,85.2,10,8.3,22.0,7.3,3.8,3.5,3,46.9,1.0,0.6833333333333333,0.14236111111111113,17.9,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0
14,3.9,0,121,10,35,14,1,69,32.1,54.0,4,2.3,38.3,7.1,0.5,2.7,3,46.4,1.0,2.0166666666666666,0.5170940170940171,-22.6,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0
24,3.8,1,33,8,43,61,5,43,94.3,76.4,8,8.0,19.6,5.1,3.8,0.6,5,70.5,1.0,0.55,0.14473684210526316,27.5,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1
18,5.5,1,164,8,10,96,3,66,58.1,91.4,8,9.3,4.0,6.0,4.7,1.6,2,66.0,1.0,2.7333333333333334,0.496969696969697,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1
17,3.0,0,143,7,63,29,10,65,86.3,98.3,8,9.2,3.0,5.1,2.7,3.8,1,72.1,1.0,2.3833333333333333,0.7944444444444444,7.099999999999994,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1
22,1.7,1,84,1,20,31,1,93,66.1,44.5,9,9.1,-13.3,7.5,3.8,4.6,3,82.9,1.0,1.4,0.8235294117647058,-10.099999999999994,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,2
22,1.4,1,140,4,3,49,4,39,92.5,52.2,7,7.1,-13.9,9.0,2.1,2.4,8,66.1,1.0,2.3333333333333335,0.4509803921568628,27.099999999999994,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1
18,2.7,0,121,4,88,6,1,95,38.2,96.6,7,3.3,2.7,5.0,4.5,3.6,6,61.8,1.0,2.0166666666666666,0.7469135802469135,-33.2,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1
23,4.4,1,119,3,34,38,2,79,88.1,93.1,8,6.3,5.2,4.6,5.9,0.2,2,75.8,1.0,1.9833333333333334,0.45075757575757575,-3.200000000000003,2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,2
17,0.7,0,81,4,34,60,10,42,90.7,57.9,4,3.6,19.4,5.7,2.0,2.6,8,60.6,1.0,1.35,0.4509803921568628,18.6,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1
20,1.2,0,119,2,34,15,7,42,50.3,51.9,8,8.2,7.6,6.5,3.7,2.5,9,60.4,1.0,1.9833333333333334,0.4509803921568628,18.4,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2,1
19,1.1,1,160,3,38,74,1,92,73.8,88.9,2,2.5,23.6,7.5,5.8,5.0,2,64.5,1.0,2.6666666666666665,0.4509803921568628,-27.5,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1
17,3.7,0,104,3,32,36,6,81,33.9,46.3,4,2.9,-14.0,6.5,0.2,5.0,2,64.4,1.0,1.7333333333333334,0.46846846846846846,-16.599999999999994,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2,1
23,1.8,1,81,10,76,52,4,23,51.9,77.2,10,3.4,-1.1,8.9,1.7,2.4,9,46.2,1.0,1.35,0.75,23.200000000000003,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0
15,1.4,1,91,1,67,77,6,46,56.1,94.5,1,6.3,34.2,7.7,1.0,0.8,7,38.5,1.0,1.5166666666666666,1.0833333333333333,-7.5,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,0
14,3.8,1,162,7,43,22,5,76,36.6,50.8,5,6.3,-17.4,4.9,3.7,2.5,4,61.6,1.0,2.7,0.7105263157894738,-14.399999999999999,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1
17,4.7,1,164,4,50,58,6,87,60.3,47.5,7,5.9,19.4,5.5,1.1,3.4,4,66.4,1.0,2.7333333333333334,0.5815602836879432,-20.599999999999994,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1
17,2.3,1,39,8,37,94,5,85,75.4,78.6,4,2.3,13.2,8.0,1.9,3.7,1,72.9,1.0,0.65,0.28260869565217395,-12.099999999999994,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1
14,3.7,1,135,9,41,27,2,90,75.4,76.9,2,5.2,-16.4,8.4,2.6,0.9,8,71.5,1.0,2.25,0.6081081081081081,-18.5,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1
19,1.0,0,53,2,44,105,10,76,62.9,44.0,4,9.4,-12.1,6.7,0.3,3.8,8,66.9,1.0,0.8833333333333333,0.8833333333333333,-9.099999999999994,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1
17,5.6,1,88,2,29,68,4,62,38.6,61.7,6,9.4,-2.8,6.3,1.8,4.8,9,49.7,1.0,1.4666666666666666,0.2619047619047619,-12.299999999999997,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0
14,2.4,1,134,2,90,87,7,67,35.5,95.6,9,5.3,-13.9,4.8,1.4,0.9,3,58.3,1.0,2.2333333333333334,0.9305555555555556,-8.700000000000003,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1
14,6.0,1,1,8,34,50,4,61,87.6,53.8,5,3.4,2.2,5.2,2.6,2.4,9,70.2,1.0,0.016666666666666666,0.002777777777777778,9.200000000000003,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1
14,5.9,1,96,2,27,81,5,31,69.2,71.7,10,9.9,20.2,7.5,6.0,4.3,10,57.0,1.0,1.6,0.2711864406779661,26.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,1
21,4.8,1,55,6,40,67,2,73,82.5,61.2,9,3.0,24.0,4.2,6.0,1.5,3,77.1,1.0,0.9166666666666666,0.1909722222222222,4.099999999999994,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,2
23,0.6,1,103,5,44,86,3,98,32.3,94.3,3,8.6,2.0,7.0,1.1,0.3,10,52.1,1.0,1.7166666666666666,0.4509803921568628,-45.9,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1
21,3.5,1,123,10,47,72,5,93,60.9,71.2,3,3.7,32.9,5.1,4.3,4.9,9,61.9,1.0,2.05,0.5857142857142856,-31.1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1
15,1.0,1,176,9,54,114,4,54,93.3,67.0,4,9.2,32.5,5.1,5.3,3.6,2,53.8,1.0,2.933333333333333,0.4509803921568628,-0.20000000000000284,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1
24,5.4,0,124,2,7,10,3,59,79.6,93.5,7,2.1,-11.4,6.1,3.1,0.7,10,66.6,1.0,2.066666666666667,0.3827160493827161,7.599999999999994,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1
20,4.8,1,77,1,25,34,2,72,83.6,78.7,7,3.8,20.4,6.3,4.4,2.3,2,73.8,1.0,1.2833333333333334,0.26736111111111116,1.7999999999999972,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1
21,5.8,0,7,2,97,10,9,51,63.0,61.4,2,6.8,-4.0,7.2,2.5,2.9,9,57.7,1.0,0.11666666666666667,0.020114942528735632,6.700000000000003,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
21,3.8,1,83,10,28,70,2,24,82.2,99.6,4,1.9,15.6,4.7,3.6,4.6,8,35.1,1.0,1.3833333333333333,0.36403508771929827,11.100000000000001,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0
24,3.4,0,81,5,54,16,9,48,77.1,94.9,8,4.5,2.6,5.7,2.8,1.5,3,60.8,1.0,1.35,0.3970588235294118,12.799999999999997,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1
23,3.4,0,87,8,65,54,4,30,39.4,55.9,4,4.5,14.1,4.8,1.8,4.1,8,32.6,1.0,1.45,0.4264705882352941,2.6000000000000014,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0
24,2.6,0,173,8,69,81,10,48,36.4,42.0,8,5.6,17.7,6.7,0.9,0.0,4,37.6,1.0,2.8833333333333333,1.108974358974359,-10.399999999999999,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0
20,3.1,0,66,2,47,25,9,39,42.4,47.2,6,1.0,-10.9,5.0,1.8,4.4,8,40.7,1.0,1.1,0.3548387096774194,1.7000000000000028,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0
18,4.0,1,116,5,79,46,9,62,35.6,49.3,5,6.9,10.2,8.4,5.3,3.8,5,41.6,1.0,1.9333333333333333,0.48333333333333334,-20.4,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0
14,5.6,1,173,2,6,112,10,89,70.5,84.1,9,4.7,-10.1,4.3,5.4,4.7,2,81.0,1.0,2.8833333333333333,0.5148809523809524,-8.0,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,2
22,3.8,1,77,7,74,25,5,27,97.6,62.6,2,3.2,-9.2,6.8,5.2,2.0,10,44.6,1.0,1.2833333333333334,0.3377192982456141,17.6,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0
20,5.2,1,66,10,79,56,7,64,84.1,60.4,8,2.9,24.7,7.5,1.8,4.8,9,62.0,1.0,1.1,0.21153846153846154,-2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1
15,5.2,0,41,8,5,80,4,85,82.2,73.5,9,8.0,34.8,8.5,5.4,4.0,1,82.4,1.0,0.6833333333333333,0.13141025641025642,-2.5999999999999943,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,2
19,3.4,1,63,5,36,119,10,81,88.1,48.1,8,3.6,6.5,5.2,1.0,0.7,8,91.4,1.0,1.05,0.3088235294117647,10.400000000000006,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,2
15,2.4,1,127,1,8,73,4,74,93.1,56.6,5,7.1,25.4,7.4,5.1,1.2,1,69.5,1.0,2.1166666666666667,0.8819444444444445,-4.5,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1
14,4.0,1,72,7,2,93,1,57,51.3,69.1,8,1.1,14.5,7.5,1.6,4.0,9,63.4,1.0,1.2,0.3,6.399999999999999,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1
20,3.0,1,89,3,52,78,10,85,36.3,68.1,2,9.7,32.6,6.9,3.9,2.3,8,57.5,1.0,1.4833333333333334,0.49444444444444446,-27.5,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1
15,0.9,0,6,2,92,118,9,34,82.6,76.7,9,1.7,35.8,8.3,4.5,3.8,3,56.1,1.0,0.1,0.11111111111111112,22.1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1
15,2.6,1,6,6,7,47,10,52,59.9,58.6,2,4.6,30.2,6.3,0.5,2.3,5,46.4,1.0,0.1,0.038461538461538464,-5.600000000000001,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0
24,6.0,1,121,2,39,110,8,30,96.2,62.9,1,7.0,35.4,7.6,1.7,3.1,4,57.5,1.0,2.0166666666666666,0.3361111111111111,27.5,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1
18,0.8,1,163,10,16,25,9,59,95.3,43.8,5,6.6,-5.0,4.9,3.8,1.7,8,76.9,1.0,2.716666666666667,0.4509803921568628,17.900000000000006,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,2
18,4.3,1,115,8,69,40,1,60,98.2,78.9,7,9.0,-2.6,8.8,3.6,2.4,6,76.7,1.0,1.9166666666666667,0.44573643410852715,16.700000000000003,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,2
20,5.1,1,12,3,46,27,2,98,84.2,70.0,10,9.7,15.2,7.1,5.3,4.2,8,83.5,1.0,0.2,0.03921568627450981,-14.5,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,2
14,4.1,1,19,2,10,116,8,24,72.9,42.5,4,7.5,28.0,7.7,3.9,2.5,10,39.2,1.0,0.31666666666666665,0.07723577235772358,15.200000000000003,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0
21,3.6,1,52,8,9,18,8,92,83.7,70.3,3,6.7,-14.9,5.5,1.2,3.4,9,64.5,1.0,0.8666666666666667,0.24074074074074076,-27.5,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1
16,4.4,0,85,6,60,0,1,23,49.3,55.7,4,1.9,-0.7,6.1,4.7,1.0,10,28.4,1.0,1.4166666666666667,0.32196969696969696,5.399999999999999,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0
17,2.9,1,179,4,1,33,10,87,30.2,48.8,2,5.0,-0.5,4.9,5.7,3.4,10,44.2,1.0,2.9833333333333334,1.028735632183908,-42.8,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0
22,1.0,1,96,5,28,101,5,56,62.3,40.3,1,2.7,32.1,8.8,3.9,0.5,2,49.5,1.0,1.6,1.6,-6.5,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0
17,5.8,1,60,10,69,87,6,32,74.8,98.9,6,4.4,24.7,8.5,2.8,3.1,2,42.6,1.0,1.0,0.1724137931034483,10.600000000000001,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0
23,2.9,1,124,7,50,40,5,40,88.7,96.9,3,2.3,19.0,4.8,4.9,2.7,7,46.1,1.0,2.066666666666667,0.7126436781609197,6.100000000000001,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0
18,4.2,1,101,4,72,87,6,30,33.6,89.5,10,8.1,-8.8,5.2,2.7,2.1,8,37.7,1.0,1.6833333333333333,0.40079365079365076,7.700000000000003,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
20,3.4,0,115,7,65,81,7,95,33.2,53.0,6,5.6,11.4,6.7,0.9,4.1,6,60.1,1.0,1.9166666666666667,0.5637254901960784,-34.9,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1
17,0.8,0,89,6,67,64,10,33,95.6,92.1,1,2.0,-19.4,4.6,0.5,2.9,1,57.8,1.0,1.4833333333333334,0.4509803921568628,24.799999999999997,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1
14,5.7,1,95,5,56,73,6,55,44.1,93.8,6,5.7,-7.6,6.9,2.4,1.3,9,50.4,1.0,1.5833333333333333,0.27777777777777773,-4.600000000000001,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1
22,4.9,1,60,3,40,3,3,32,78.2,44.9,2,4.0,28.1,5.3,4.3,2.6,3,32.3,1.0,1.0,0.2040816326530612,0.29999999999999716,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0
17,1.3,1,55,1,93,13,6,78,40.3,71.3,7,5.5,19.3,7.2,4.2,4.0,8,55.9,1.0,0.9166666666666666,0.7051282051282051,-22.1,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
22,5.9,1,93,8,63,62,9,88,93.1,46.4,5,3.3,12.8,4.4,3.2,4.3,7,67.9,1.0,1.55,0.2627118644067796,-20.099999999999994,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1
19,4.6,0,39,7,3,20,6,40,82.4,72.0,6,7.8,30.6,4.8,2.6,1.5,7,51.2,1.0,0.65,0.14130434782608697,11.200000000000003,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1
14,3.1,0,80,6,0,63,6,92,33.8,90.7,10,1.1,6.5,6.6,4.0,0.4,3,69.0,1.0,1.3333333333333333,0.4301075268817204,-23.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1
16,3.9,1,62,4,74,25,5,83,49.1,77.6,3,2.3,-3.2,7.5,5.8,1.3,4,57.7,1.0,1.0333333333333334,0.264957264957265,-25.299999999999997,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1
24,1.1,1,131,5,6,101,1,74,97.9,43.8,7,6.1,30.3,6.9,1.7,4.5,7,81.0,1.0,2.183333333333333,0.4509803921568628,7.0,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,2
15,3.6,0,153,5,81,115,5,84,89.2,40.6,10,6.8,-1.8,5.6,3.4,3.3,10,85.5,1.0,2.55,0.7083333333333333,1.5,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,2
22,0.9,0,94,2,7,68,1,70,33.3,45.7,5,1.4,31.4,6.9,5.1,4.8,9,47.5,1.0,1.5666666666666667,0.4509803921568628,-22.5,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0
